X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.220218056160476,34.052021967205924,151870427,211,,Social Services,Food Assistance,,www.CatholicCharitiesLA.org,Catholic Charities Of Los Angeles - Brownson House,1307 Warren St.,,Los Angeles,CA,"Monday through Friday, 9:00am to 1:00pm. ","Regional Office Administrative (323) 266-3130,  Service/Intake (323) 264-8701, Appointments Service/Intake (323) 264-8700",,www.CatholicCharitiesLA.org,,,60849,"This agency provides emergency food, holiday assistance, motel vouchers and utility bill assistance.",90033,http://egis3.lacounty.gov/lms/?p=60849,publish,34.052022,-118.220218,2013-06-01T11:50:56.000Z,,6494963.49879755,1841385.27190231
-118.277120056727284,34.248294966198131,151870435,211,,Social Services,Food Assistance,,NULL,Tujunga United Methodist Church,9901 Tujunga Canyon Blvd.,,Tujunga,CA,"Monday through Friday, 11:00am to 1:00pm. ",Service/Intake and Administration (818) 473-4185,,,,,60851,"This agency provides clothing, emergency food, holiday assistance, homeless support services, medical supply loans for people in La Crescenta, Lake View Terrace, Montrose, Sunland and Tujunga, including people who are undocumented or who are homeless.",91042,http://egis3.lacounty.gov/lms/?p=60851,publish,34.248295,-118.27712,2013-06-01T11:50:56.000Z,,6477924.11686589,1912855.00429064
-118.458135056114415,34.186848966637598,151870447,211,,Social Services,Food Assistance,,www.salvationarmy-socal.org,Salvation Army Corps Community Center - San Fernando Valley,14917 Victory Blvd.,,Van Nuys,CA,"Monday through Friday, 9:00am to 4:00pm. ",Service/Intake (818) 781-5739,,www.salvationarmy-socal.org,,,60864,"This agency provides emergency food and holiday assistance for residents of San Fernando Valley zip codes 91401, 91402, 91403, 91405, 91406, 91411, 91423 and 91436.",91411,http://egis3.lacounty.gov/lms/?p=60864,publish,34.186849,-118.458135,2013-06-01T11:50:56.000Z,,6423119.41577996,1890693.99283847
-118.452923056109611,34.191430966842333,151870448,211,,Social Services,Food Assistance,,NULL,St. Elisabeth Catholic Church - Service Center Distribution Site,6640 Cedros St.,,Van Nuys,CA,,Service/Intake (818) 779-1775,,,,,60867,This agency provides emergency food and personal goods for people who live in Van Nuys.,91405,http://egis3.lacounty.gov/lms/?p=60867,publish,34.191431,-118.452923,2013-06-01T11:50:56.000Z,,6424703.15112956,1892354.30546273
-118.158986056943874,34.190561967110817,151870451,211,,Social Services,Food Assistance,,NULL,Altadena Seventh-Day Adventist Church,2609 N. Lincoln Ave.,,Altadena,CA,,"Service/Intake (626) 794-3953,  FAX (626) 794-8280,  Message/Answering Service (626) 797-8544",,,,,60868,This agency provides emergency food and personal goods for residents of Altadena.,91001,http://egis3.lacounty.gov/lms/?p=60868,publish,34.190562,-118.158986,2013-06-01T11:50:56.000Z,,6513591.17250013,1891767.50479907
-118.352220056150799,33.909040966614796,151870453,211,,Social Services,Food Assistance,,hopehawthorne.org,Hope Chapel Hawthorne,13560 S. Hawthorne Blvd.,,Hawthorne,CA,,Service/Intake and Administration (310) 970-9023,,hopehawthorne.org,,,60869,This agency provides emergency food for low-income people in the Hawthorne area.,90250,http://egis3.lacounty.gov/lms/?p=60869,publish,33.909041,-118.35222,2013-06-01T11:50:56.000Z,,6454796.22086455,1789465.64575489
-118.329443056146232,34.003806967243371,151870454,211,,Social Services,Food Assistance,,NULL,Christ The Good Shepherd Episcopal Church Food Closet,3303 W. Vernon Ave.,,Los Angeles,CA,"Friday, 9:30am to 2:00pm. ","FAX (323) 295-4681, Church office number Service/Intake and Administration (323) 295-4139",,,,,60870,"This agency provides emergency food for people in the Los Angeles area, including people who are homeless and who are undocumented.",90008,http://egis3.lacounty.gov/lms/?p=60870,publish,34.003807,-118.329443,2013-06-01T11:50:56.000Z,,6461820.45025438,1823929.42754897
-118.342777055916855,34.088909967094096,151870455,211,,Social Services,Food Assistance,,NULL,Greater West Hollywood Food Coalition - Meal Site,Sycamore Ave. & Romaine St.,,West Hollywood,CA,"Monday through Sunday, 6:15pm to 7:30pm. ","Administrative (323) 462-7055,  Administration (213) 631-0463",,,,,60871,"This agency provides emergency food, health services and holiday assistance for people in Los Angeles County.",90038,http://egis3.lacounty.gov/lms/?p=60871,publish,34.08891,-118.342777,2013-06-01T11:50:56.000Z,,6457884.71665606,1854913.40921606
-118.13624805731925,34.691447966174145,151870458,211,,Social Services,Food Assistance,,www.salvationarmy-socal.org,Salvation Army Corps Community Center - Lancaster,44517 Sierra Hwy.,,Lancaster,CA,"Tuesday through Friday, 9:00am to 12:00pm. ",Service/Intake (661) 948-3418,,www.salvationarmy-socal.org,,,60874,"This agency provides emergency food, holiday assistance and utility bill assistance for people who live in the Antelope Valley.",93534,http://egis3.lacounty.gov/lms/?p=60874,publish,34.691448,-118.136248,2013-06-01T11:50:56.000Z,,6520714.46599631,2074040.74950381
-118.608566055763475,34.193921966784728,151870460,211,,Social Services,Food Assistance,,www.popwh.org/newpop/min_food_pantry.html,Family Rescue Center,22103 Vanowen St.,,Canoga Park,CA,"Monday through Friday, 9:00am to 1:00pm ",Service/Intake (818) 884-7587,,www.popwh.org/newpop/min_food_pantry.html,,,60875,"This agency provides emergency food, personal goods and volunteer opportunities for people who live in the West San Fernando Valley.",91303,http://egis3.lacounty.gov/lms/?p=60875,publish,34.193922,-118.608566,2013-06-01T11:50:56.000Z,,6377641.57760197,1893509.33005556
-118.612121056065561,34.173880966750218,151870463,211,,Social Services,Food Assistance,,www.popwh.org/newpop/min_food_pantry.html,West Valley Food Pantry,5700 Rudnick Ave.,,Woodland Hills,CA,,"Church office number Administrative (818) 346-6968, Food pantry number Service/Intake (818) 346-5554",,www.popwh.org/newpop/min_food_pantry.html,,,60876,"This agency provides emergency food, personal goods and volunteer opportunities for people who live in the West San Fernando Valley.",91367,http://egis3.lacounty.gov/lms/?p=60876,publish,34.173881,-118.612121,2013-06-01T11:50:56.000Z,,6376522.15464397,1886222.71011439
-118.30790305539459,33.737419967783552,151870470,211,,Social Services,Food Assistance,,NULL,San Pedro Meals On Wheels,731 S. Averill Ave.,First Presbyterian Church,San Pedro,CA,SITE HOURS: Meals are delivered Monday through Friday between 11:00am and 12:30pm. ,Service/Intake (310) 832-7335,,,,,60882,"This agency provides home delivered meals for people age 18 and older who are temporarily or chronically ill, disabled or frail elderly and are unable to shop or cook for themselves.",90732,http://egis3.lacounty.gov/lms/?p=60882,publish,33.73742,-118.307903,2013-06-01T11:50:56.000Z,,6468051.9669908,1726964.35868423
-118.239409056082181,34.056894967123718,151870528,211,,Social Services,Food Assistance,,www.laplacita.org,Our Lady Queen Of Angels Catholic Church,535 N. Main St.,,Los Angeles,CA,"Monday through Sunday, 8:00am to 4:00pm. ",Service/Intake and Administration (213) 629-3101,,,,,60922,"This church provides clothing, emergency food and holiday assistance for low-income people who primarily lives in the 90012 zip code area, including people who are homeless.",90012,http://egis3.lacounty.gov/lms/?p=60922,publish,34.056895,-118.239409,2013-06-01T11:50:56.000Z,,6489154.53534989,1843171.93663606
-118.275291055842303,34.027664966852846,151870530,211,,Social Services,Food Assistance,,www.stjohnsla.org,St. John's Episcopal Cathedral,514 W. Adams Blvd.,,Los Angeles,CA,,Service/Intake and Administration (213) 747-6285,,www.stjohnsla.org,,,60924,"This church provides emergency food for people in Los Angeles County, including people who are homeless or undocumented.",90007,http://egis3.lacounty.gov/lms/?p=60924,publish,34.027665,-118.275291,2013-06-01T11:50:56.000Z,,6478256.94920547,1832562.43128031
-118.07004305619806,33.842503967302363,151870537,211,,Social Services,Food Assistance,,www.lakewoodcity.org/services/recreation,City Of Lakewood Recreation And Community Services - Palms Park And Community Center,12305 E. 207th St.,,Lakewood,CA,"Monday through Friday, 3:00pm to 6:00pm; Saturday, 10:00am to 5:00pm; Sunday, 12:00 noon to 5:00pm. ","Transportation Service/Intake (562) 920-9701,  Service/Intake and Administration (562) 865-6414",,www.lakewoodcity.org/services/recreation,,,60929,"This department provides emergency food, holiday assistance, services for older adults and transportation for residents of Lakewood.",90715,http://egis3.lacounty.gov/lms/?p=60929,publish,33.842504,-118.070043,2013-06-01T11:50:56.000Z,,6540400.2711128,1765071.38384798
-118.133077056780621,33.855902967134817,151870540,211,,Social Services,Food Assistance,,www.lakewoodcity.org/services/recreation,City Of Lakewood Recreation And Community Services - Burns Community Center,5510 Clark Ave.,,Lakewood,CA,"Monday through Friday, 8:00am to 6:00pm; Saturday, 8:00am to 12:00 noon. ",Service/Intake (562) 925-7512,,www.lakewoodcity.org/services/recreation,,,60931,"This department provides emergency food, holiday assistance, services for older adults and transportation for residents of Lakewood.",90712,http://egis3.lacounty.gov/lms/?p=60931,publish,33.855903,-118.133077,2013-06-01T11:50:56.000Z,,6521265.1066273,1769966.95345314
-118.095246055877425,33.806409967356572,151870580,211,,Social Services,Food Assistance,,www.hsala.org,Human Services Association - El Dorado Park,2800 Studebaker Rd.,,Long Beach,CA,"Monday through Friday, 7:00am to 6:00pm. ",Service/Intake (562) 429-4283,,www.hsala.org,,,61018,"This is a community services agency which provides advocacy, congregate meals, family life education, home delivered meals, services for older adults, school readiness for children 0 to 5 in Huntington Park and Southgate, and welfare to work support services for people who live in the southeast Los Angeles area.",90815,http://egis3.lacounty.gov/lms/?p=61018,publish,33.80641,-118.095246,2013-06-01T11:50:56.000Z,,6532734.3947123,1751942.12631389
-118.133871056238249,33.883675967612554,151870583,211,,Social Services,Food Assistance,,www.hsala.org,Human Services Association - Bellflower - Simms Park,16614 S. Clark,,Bellflower,CA,"Monday through Friday, 11:30am. ",Senior Meal Service/Intake (562) 925-6485,,www.hsala.org,,,61020,"This is a community services agency which provides advocacy, congregate meals, family life education, home delivered meals, services for older adults, school readiness for children 0 to 5 in Huntington Park and Southgate, and welfare to work support services for people who live in the southeast Los Angeles area.",90706,http://egis3.lacounty.gov/lms/?p=61020,publish,33.883676,-118.133871,2013-06-01T11:50:56.000Z,,6521037.49094081,1780074.53920907
-118.14537105614248,33.960740967090096,151870589,211,,Social Services,Food Assistance,,www.hsala.org,Human Services Association,6800 Florence Ave.,,Bell Gardens,CA,,"FAX (562) 806-5394, Reservations Service/Intake (562) 806-5400, Caregiver Case Mgr - Roberta Service/Intake (562) 806-5400 Ext.155, School Readiness Service/Intake (562) 806-5400 Ext.139",,www.hsala.org,,,61024,"This is a community services agency which provides advocacy, congregate meals, family life education, home delivered meals, services for older adults, school readiness for children 0 to 5 in Huntington Park and Southgate, and welfare to work support services for people who live in the southeast Los Angeles area.",90201,http://egis3.lacounty.gov/lms/?p=61024,publish,33.960741,-118.145371,2013-06-01T11:50:56.000Z,,6517587.54541288,1808125.0592234
-118.527581056425078,34.378086966025386,151870628,211,,Social Services,Food Assistance,,css.lacounty.gov/santa-clarita-valley-service-center.aspx,Los Angeles County Community And Senior Services - Santa Clarita Valley Service Center,24271 S. Main St.,,Newhall,CA,"Monday through Friday, 8:00am to 5:00pm. ","FAX (661) 255-8620,  Service/Intake (661) 254-0070, Salvation Army Service/Intake (661) 254-0080",,css.lacounty.gov/santa-clarita-valley-service-center.aspx,,,61118,"This is a multipurpose center that provides CalFresh, emergency food, financial assistance, holiday assistance, information and referral, recreation services, and volunteer opportunities for people who live in the Santa Clarita Valley.",91321,http://egis3.lacounty.gov/lms/?p=61118,publish,34.378087,-118.527581,2013-06-01T11:50:56.000Z,,6402482.75232898,1960391.06013697
-118.045541056514807,34.045153966645252,151870630,211,,Social Services,Food Assistance,,css.lacounty.gov,Los Angeles County Community And Senior Services - San Gabriel Valley Service Center,1441 Santa Anita Ave.,,South El Monte,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (626) 575-5431,  FAX (626) 442-2619, Senior Employment Service/Intake (626) 575-5738",,css.lacounty.gov,,,61121,"This is a multi-service community center that provides emergency food, employment services and information and referral for people of all ages who live in the San Gabriel Valley and Los Angeles County area.",91733,http://egis3.lacounty.gov/lms/?p=61121,publish,34.045154,-118.045541,2013-06-01T11:50:56.000Z,,6547874.23844831,1838815.92795965
-118.361272056675276,34.077268967136987,151870639,211,,Social Services,Food Assistance,,www.jfsla.org,Jewish Family Service Of Los Angeles - Senior Nutrition Program - Fairfax Cafe,338 N. Fairfax Ave.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ",Nutrition Program Service/Intake (323) 937-5843,,www.jfsla.org,,,61125,"This is a non-sectarian program which provides senior nutrition programs for seniors age 60 and older who reside in the following zip code areas of Los Angeles County; all of 90034, 90035 and 90046 in West Hollywood, all of 90210 and 90211 in Beverly Hills, and portions of 90036, 90046, 90048, and 90069.",90036,http://egis3.lacounty.gov/lms/?p=61125,publish,34.077269,-118.361272,2013-06-01T11:50:56.000Z,,6452269.61994664,1850696.66732147
-118.361269056254287,34.076997966827058,151870644,211,,Social Services,Food Assistance,,www.jfsla.org,Jewish Family Service Of Los Angeles - Senior Nutrition Program,330 N. Fairfax Ave.,,Los Angeles,CA,,"Nutrition Program Service/Intake (323) 937-5843, Home Delivered Meals Service/Intake (323) 937-5852",,www.jfsla.org,,,61132,"This is a non-sectarian program which provides senior nutrition programs for seniors age 60 and older who reside in the following zip code areas of Los Angeles County; all of 90034, 90035 and 90046 in West Hollywood, all of 90210 and 90211 in Beverly Hills, and portions of 90036, 90046, 90048, and 90069.",90036,http://egis3.lacounty.gov/lms/?p=61132,publish,34.076998,-118.361269,2013-06-01T11:50:56.000Z,,6452270.17407939,1850598.04251873
-117.995263056736192,34.081219966767385,151870742,211,,Social Services,Food Assistance,,www.phfewic.org,Public Health Foundation Enterprises - Wic Program,12781 Schabarum Ave.,,Irwindale,CA,,"888 WIC BABY Service/Intake (888) 942-2229, WIC Info - Cantonese, Mandarin, Vietnamese Service/Intake (888) 200-2266, WIC Info - Korean Service/Intake (213) 738-0914,  Administrative (626) 856-6600, Breastfeeding Help Line Service/Intake (888) 278-6455,  ",,www.phfewic.org,,,61213,This is an administrative office of WIC.,91706,http://egis3.lacounty.gov/lms/?p=61213,publish,34.08122,-117.995263,2013-06-01T11:50:56.000Z,,6563104.72603188,1851937.94961581
